report_fy,document,page,as_of_fy,as_of_basis,section,category,amount,identities_closed
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,33853200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,46372354,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,1262495,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,11256659,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2024,4132-fy-2024-annual-town-report.pdf,36,2020,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,1262495,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2025,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,26175000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside
2025,4130-fy-2025-annual-town-report.pdf,37,2025,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,1360000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside
2025,4130-fy-2025-annual-town-report.pdf,37,2025,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,865000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside
2025,4130-fy-2025-annual-town-report.pdf,37,2025,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,31576807,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside
2025,4130-fy-2025-annual-town-report.pdf,37,2025,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,28400000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside
2025,4130-fy-2025-annual-town-report.pdf,37,2025,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,31576807,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside
2025,4130-fy-2025-annual-town-report.pdf,37,2025,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,3176807,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,5000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,27135000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,1530000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,890000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,33256561,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,29560000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,33409060,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,152499,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,3696561,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2024,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,152499,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,410000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,2790000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,155727,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,76073,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,1458302,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,10000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,28040000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,1708200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,915000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,35563302,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,30673200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,35868300,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,304998,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,4890102,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2025,4130-fy-2025-annual-town-report.pdf,37,2023,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,304998,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
