fy,lea_number,municipality,equalized_valuation,property_local_effort,income,income_local_effort,combined_effort_yield,town_foundation_enrollment,town_foundation_budget,target_local_contribution,municipal_revenue_growth_factor,preliminary_contribution,excess_effort,effort_reduction,shortfall,dollar_increment,acceleration,required_local_contribution,doc_id
2025,138,Hopedale,929315000,3629540.194781665,295074000,4223069.734165855,7852610,936,13032985.356936542,7852610,0.0525,7649703,0,0,202907,0,,7649703,sources/state-dese/dese-ch70-key-factors.xlsx
2025,139,Hopkinton,5173582300,20205984.955435965,2217371000,31734793.168890093,51940778,4191,53281588.37047017,43957310,0.0774,44731201,773891,773891,0,0,,43957310,sources/state-dese/dese-ch70-key-factors.xlsx
2025,14,Ashland,3593981200,14036682.098846616,1254293000,17951316.6394738,31987999,2919,39226711.07065287,31987999,0.0332,27299440,0,0,4688559,528444,,27827884,sources/state-dese/dese-ch70-key-factors.xlsx
2025,140,Hubbardston,587783900,2295653.5629958916,194653000,2785854.372003586,5081508,593,8698595.550309803,5081508,0.0379,4522276,0,0,559232,43571,,4565847,sources/state-dese/dese-ch70-key-factors.xlsx
2025,141,Hudson,3508853900,13704208.226130435,984288000,14087031.939454649,27791240,2600,39806108.848408654,27791240,0.0408,24994777,0,0,2796463,240150,,25234927,sources/state-dese/dese-ch70-key-factors.xlsx
2025,142,Hull,2851555900,11137059.830861233,604391000,8649983.867444217,19787044,757,10813118.211879998,8920823,0.0405,9418891,498068,498068,0,0,,8920823,sources/state-dese/dese-ch70-key-factors.xlsx
2025,143,Huntington,255469400,997763.3588576049,75187000,1076068.864429696,2073832,303,4842580.920891777,2073832,0.0346,1853638,0,0,220194,17916,,1871554,sources/state-dese/dese-ch70-key-factors.xlsx
2025,144,Ipswich,3651224100,14260250.432959234,1121767000,16054617.711103074,30314868,1578,21613223.058861624,17830909,0.044199999999999996,17665622,0,0,165287,0,,17665622,sources/state-dese/dese-ch70-key-factors.xlsx
2025,145,Kingston,2686343300,10491804.16148714,721415000,10324819.713947214,20816624,2145,30267505.26145369,20816624,0.0602,18952680,0,0,1863944,178765,,19131445,sources/state-dese/dese-ch70-key-factors.xlsx
2025,146,Lakeville,2334757300,9118647.030780645,627678000,8983265.09486351,18101912,1721,23555125.079963874,18101912,0.0458,15845573,0,0,2256339,303033,,16148606,sources/state-dese/dese-ch70-key-factors.xlsx
2025,147,Lancaster,1181869900,4615920.658821376,395641000,5662374.633804106,10278295,1077,14303427.739697965,10278295,0.0336,9285028,0,0,993267,89832,,9374860,sources/state-dese/dese-ch70-key-factors.xlsx
2025,148,Lanesborough,475467900,1856991.2832338111,115070000,1646870.3928860724,3503861.9999999995,408,5792958.386372642,3503862,0.0733,3090019,0,0,413843,28790,,3118809,sources/state-dese/dese-ch70-key-factors.xlsx
2025,149,Lawrence,6494397200,25364570.332209747,1839598000,26328143.57358506,51692714.00000001,16088,334523209.0056368,51692714,0.08810000000000001,16566615,0,0,35126099,304505,,16871120,sources/state-dese/dese-ch70-key-factors.xlsx
2025,15,Athol,1060563000,4142143.4471607874,297621000,4259522.1447913945,8401666,1760,28908222.919184342,8401666,0.0539,4270531,0,0,4131135,81042,,4351573,sources/state-dese/dese-ch70-key-factors.xlsx
2025,150,Lee,1176406900,4594584.3217515,225800000,3231627.1375134713,7826211,549,8566370.199999997,7067255,0.0559,7138807,71552,71552,0,0,,7067255,sources/state-dese/dese-ch70-key-factors.xlsx
2025,151,Leicester,1309322100,5113699.003960916,426901000,6109764.644072801,11223464,1405,21380842.22,11223464,0.0883,10514025,0,0,709439,96610,,10610635,sources/state-dese/dese-ch70-key-factors.xlsx
2025,152,Lenox,1497427400,5848364.5879679145,361190000,5169315.348974715,11017680,482,6823610.069999999,5629478,0.046799999999999994,5676052,46574,46574,0,0,,5629478,sources/state-dese/dese-ch70-key-factors.xlsx
2025,153,Leominster,5149133300,20110496.742911454,1514293000,21672410.774786036,41782908,6009,103734761.66000001,41782908,0.04,36612228,0,0,5170680,352041,,36964269,sources/state-dese/dese-ch70-key-factors.xlsx
2025,154,Leverett,338579700,1322359.6200288576,93938000,1344431.3110883103,2666791,204,2838165.0283958716,2341486,0.0535,2165713,0,0,175773,20557,,2186270,sources/state-dese/dese-ch70-key-factors.xlsx
2025,155,Lexington,15034185600,58717637.1101378,5936265000,84959234.14292032,143676871,6932,93150537.43805166,76849193,0.0533,78294120,1444927,1444927,0,0,,76849193,sources/state-dese/dese-ch70-key-factors.xlsx
2025,156,Leyden,104479300,408055.2007367276,37072000,530570.7760934429,938626,73,1061261.840436364,875541,0.0323,583765,0,0,291776,11310,,595075,sources/state-dese/dese-ch70-key-factors.xlsx
2025,157,Lincoln,2475327700,9667659.924144613,1428344000,20442317.236955453,30109977,785,10198078.45144761,8413415,0.0456,8507503,94088,94088,0,0,,8413415,sources/state-dese/dese-ch70-key-factors.xlsx
2025,158,Littleton,2447845900,9560326.783363553,763859000,10932274.019636415,20492601,1684,21174806.494296882,17469215,0.0427,16565191,0,0,904024,158868,,16724059,sources/state-dese/dese-ch70-key-factors.xlsx
2025,159,Longmeadow,2458304800,9601175.147958122,1796501000,25711343.596856017,35312519,2723,34218165.739999995,28229987,0.0373,27066613,0,0,1163374,260933,,27327546,sources/state-dese/dese-ch70-key-factors.xlsx
2025,16,Attleboro,5949246000,23235423.387811497,1863620000,26671944.04788687,49907367,6334,102442302.42985281,49907367,0.0433,45787443,0,0,4119924,438871,,46226314,sources/state-dese/dese-ch70-key-factors.xlsx
2025,160,Lowell,11375052400,44426496.83212651,3043181000,43553703.73766777,87980201,18269,347861659.3775712,87980201,0.0639,72707472,0,0,15272729,683405,,73390877,sources/state-dese/dese-ch70-key-factors.xlsx
2025,161,Ludlow,2411393900,9417959.55677173,749441000,10725925.037932832,20143885,2221,33328396.509999994,20143885,0.029000000000000005,18695667,0,0,1448218,181688,,18877355,sources/state-dese/dese-ch70-key-factors.xlsx
2025,162,Lunenburg,1855455700,7246682.817760126,576297000,8247905.334223211,15494588,1732,23559120.12598553,15494588,0.036000000000000004,13507471,0,0,1987117,260762,,13768233,sources/state-dese/dese-ch70-key-factors.xlsx
2025,163,Lynn,11636407900,45447248.99084262,2554529000,36560164.9245578,82007414,18143,351967448.88,82007414,0.0483,63790449,0,0,18216965,608513,,64398962,sources/state-dese/dese-ch70-key-factors.xlsx
2025,164,Lynnfield,4134919200,16149373.935182847,1396516000,19986798.067191154,36136172,2231,28701385.633307967,23678643,0.0327,22769062,0,0,909581,220481,,22989543,sources/state-dese/dese-ch70-key-factors.xlsx
2025,165,Malden,9978319100,38971403.93710164,2221793000,31798080.392991442,70769484,7042,125778963.66361195,70769484,0.0433,58541431,0,0,12228053,1122236,,59663667,sources/state-dese/dese-ch70-key-factors.xlsx
2025,166,Manchester,2969651000,11598293.010414733,1288357000,18438837.218801785,30037130,655,8625192.11931616,7115783,0.0336,7600547,484764,484764,0,0,,7115783,sources/state-dese/dese-ch70-key-factors.xlsx
2025,167,Mansfield,4776050100,18653379.973680604,1463900000,20951191.171859924,39604571,3508,48222893.451864965,39604571,0.04939999999999999,35895327,0,0,3709244,684111,,36579438,sources/state-dese/dese-ch70-key-factors.xlsx
2025,168,Marblehead,7507193000,29320153.81596504,2642633000,37821100.608009905,67141254,2613,33430588.90652539,27580236,0.0449,28615202,1034966,1034966,0,0,,27580236,sources/state-dese/dese-ch70-key-factors.xlsx
2025,169,Marion,2022826200,7900366.398860942,478101000,6842533.950718902,14742900,726,10076722.872250138,8313296,0.0319,7726144,0,0,587152,74873,,7801017,sources/state-dese/dese-ch70-key-factors.xlsx
2025,17,Auburn,2748972400,10736408.881967278,708058000,10133655.658695808,20870065,2498,35176860.02609108,20870065,0.0416,19055939,0,0,1814126,182949,,19238888,sources/state-dese/dese-ch70-key-factors.xlsx
2025,170,Marlborough,7495113200,29272974.851195376,1750639000,25054971.215187978,54327946,5910,104306130.25188798,54327946,0.0535,49196721,0,0,5131225,466984,,49663705,sources/state-dese/dese-ch70-key-factors.xlsx
2025,171,Marshfield,6249685700,24408823.114769682,1724877000,24686268.03398062,49095091,3672,49792941.87873235,41079177,0.0356,40461057,0,0,618120,0,,40461057,sources/state-dese/dese-ch70-key-factors.xlsx
2025,172,Mashpee,6829860600,26674758.905705407,885765000,12676980.56448016,39351739,1473,22508679.368622728,18569660,0.0464,18209471,0,0,360189,0,,18209471,sources/state-dese/dese-ch70-key-factors.xlsx
2025,173,Mattapoisett,2214714000,8649804.945519743,498159000,7129602.051357721,15779406.999999998,749,10197485.355792468,8412925,0.0427,8738733,325808,325808,0,0,,8412925,sources/state-dese/dese-ch70-key-factors.xlsx
2025,174,Maynard,1839094900,7182783.944699017,542797000,7768456.666788749,14951241,1323,19432028.07766565,14951241,0.047,13745211,0,0,1206030,131282,,13876493,sources/state-dese/dese-ch70-key-factors.xlsx
2025,175,Medfield,3244189600,12670533.19132119,1782813000,25515442.30253235,38185975,2381,30184150.633129373,24901924,0.038,24929135,27211,27211,0,0,,24901924,sources/state-dese/dese-ch70-key-factors.xlsx
2025,176,Medford,13888346300,54242437.854653396,3110142000,44512042.9084164,98754481,4524,73681605.54604,60787325,0.04100000000000001,56714677,0,0,4072648,544810,,57259487,sources/state-dese/dese-ch70-key-factors.xlsx
2025,177,Medway,2799149700,10932381.751463218,871574000,12473880.384194713,23406262,2246,30151292.890039444,23406262,0.0408,21516599,0,0,1889663,206731,,21723330,sources/state-dese/dese-ch70-key-factors.xlsx
2025,178,Melrose,6830692800,26678009.152769208,1959672000,28046630.716675375,54724640,4184,55198039.592837736,45538383,0.0432,41963248,0,0,3575135,402255,,42365503,sources/state-dese/dese-ch70-key-factors.xlsx
2025,179,Mendon,1231055600,4808020.727321801,486906000,6968550.234801303,11776571,942,12496308.089068387,10309454,0.0393,9948312,0,0,361142,95721,,10044033,sources/state-dese/dese-ch70-key-factors.xlsx
2025,18,Avon,1081305500,4223155.523249367,213586000,3056821.5845569186,7279977,620,10582128.189114641,7279977,0.0285,6191052,0,0,1088925,120390,,6311442,sources/state-dese/dese-ch70-key-factors.xlsx
2025,180,Merrimac,1063280200,4152755.765499844,319781000,4576673.86032416,8729430,870,11335346.509244515,8729430,0.04650000000000001,8091892,0,0,637538,77323,,8169215,sources/state-dese/dese-ch70-key-factors.xlsx
2025,181,Methuen,7484419600,29231209.840378895,1973140000,28239383.392884545,57470593,7278,126489842.29042378,57470593,0.0436,50935858,0,0,6534735,488078,,51423936,sources/state-dese/dese-ch70-key-factors.xlsx
2025,182,Middleborough,3517109700,13736452.145512,915651000,13104706.02343378,26841158,3250,48588258.29504306,26841158,0.038,24478328,0,0,2362830,235822,,24714150,sources/state-dese/dese-ch70-key-factors.xlsx
2025,183,Middlefield,74262900,290041.7840356083,23691000,339063.2352295467,629105,27,425235.58121664124,350819,0.0366,283675,0,0,67144,5473,,289148,sources/state-dese/dese-ch70-key-factors.xlsx
2025,184,Middleton,2600183100,10155296.186160767,767563000,10985285.299164094,21140581,1264,16568065.349168237,13668654,0.0449,13911571,242917,242917,0,0,,13668654,sources/state-dese/dese-ch70-key-factors.xlsx
2025,185,Milford,4423092300,17274865.129777614,1203549000,17225073.559465017,34499939,4839,82340188.86854792,34499939,0.0528,31343636,0,0,3156303,297717,,31641353,sources/state-dese/dese-ch70-key-factors.xlsx
2025,186,Millbury,2138952900,8353911.779423347,588539000,8423111.620394334,16777023,1737,25104349.81661289,16777023,0.0426,15268831,0,0,1508192,146450,,15415281,sources/state-dese/dese-ch70-key-factors.xlsx
2025,187,Millis,1670717600,6525168.1973595135,529663000,7580484.1653534,14105652,1128,15286477.59286801,12611344,0.0741,12650854,39510,39510,0,0,,12611344,sources/state-dese/dese-ch70-key-factors.xlsx
2025,188,Millville,387116000,1511923.3866268157,121102000,1733199.7768253163,3245123,434,6176474.737452046,3245123,0.0387,2952915,0,0,292208,28429,,2981344,sources/state-dese/dese-ch70-key-factors.xlsx
2025,189,Milton,7603573400,29696577.88723166,2853979000,40845863.53540106,70542441,4346,56631891.700077035,46721311,0.0416,45089233,0,0,1632078,432884,,45522117,sources/state-dese/dese-ch70-key-factors.xlsx
2025,19,Ayer,1529467100,5973499.099924298,374452000,5359119.77367668,11332619,1035,14950369.34222513,11332619,0.0498,10561502,0,0,771117,100605,,10662107,sources/state-dese/dese-ch70-key-factors.xlsx
2025,190,Monroe,31522700,123115.3125668304,1142000,16344.190394332967,139460,21,259171.20398543423,139460,0.0333,116658,0,0,22802,2258,,118916,sources/state-dese/dese-ch70-key-factors.xlsx
2025,191,Monson,925835900,3615952.193628488,303232000,4339826.218611537,7955778,904,13766041.73979155,7955778,0.0388,7674355,0,0,281423,0,,7674355,sources/state-dese/dese-ch70-key-factors.xlsx
2025,192,Montague,1034121100,4038871.7482466437,235734000,3373801.5572834397,7412673,913,15188951.325932503,7412673,0.0351,6972163,0,0,440510,67357,,7039520,sources/state-dese/dese-ch70-key-factors.xlsx
2025,193,Monterey,554257700,2164713.3645935315,53717000,768792.360256028,2933506.0000000005,83,1213819.933793564,1001401,0.0343,914137,0,0,87264,8838,,1001401,sources/state-dese/dese-ch70-key-factors.xlsx
2025,194,Montgomery,130260900,508748.026620075,32542000,465737.8667358874,974486,70,1093205.4852610545,901895,0.0373,839357,0,0,62538,8092,,847449,sources/state-dese/dese-ch70-key-factors.xlsx
2025,195,Mount Washington,98571900,384983.2114256187,11686000,167248.8694817645,552232,7,71641.61000000002,59104,0.0263,66853,7749,7749,0,0,,59104,sources/state-dese/dese-ch70-key-factors.xlsx
2025,196,Nahant,1183644400,4622851.160401185,280072000,4008362.602558339,8631214,252,3187006.1280428143,2629280,0.0321,2683524,54244,54244,0,0,,2629280,sources/state-dese/dese-ch70-key-factors.xlsx
2025,197,Nantucket,26748129600,104467711.72146067,1507292000,21572213.159242492,126039924.99999999,1668,25535123.509999998,21066477,0.0771,22394209,1327732,1327732,0,0,,21066477,sources/state-dese/dese-ch70-key-factors.xlsx
2025,198,Natick,10516104300,41071782.17220889,2912473000,41683023.84444319,82754806,5354,69151927.24672604,57050340,0.05489999999999999,55811396,0,0,1238944,0,,55811396,sources/state-dese/dese-ch70-key-factors.xlsx
2025,199,Needham,12307796200,48069428.57597374,5455217000,78074523.0213677,126143952,5630,73813098.75871465,60895806,0.0582,61523014,627208,627208,0,0,,60895806,sources/state-dese/dese-ch70-key-factors.xlsx
2025,2,Acton,5255138400,20524511.12049263,2210950000,31642896.455648404,52167408,4179,56026427.79762626,46221803,0.0386,45091548,0,0,1130255,0,,45091548,sources/state-dese/dese-ch70-key-factors.xlsx
2025,20,Barnstable,18221137000,71164620.32370445,2661860000,38096275.51931625,109260896.00000001,5487,92829766.90381807,76584558,0.0433,65495497,0,0,11089061,1255545,,66751042,sources/state-dese/dese-ch70-key-factors.xlsx
2025,200,New Ashford,42627400,166485.91887469369,8667000,124041.24181058128,290527,15,183449.93,151346,0.028899999999999995,189655,38309,38309,0,0,,151346,sources/state-dese/dese-ch70-key-factors.xlsx
2025,201,New Bedford,8074839600,31537158.976896644,2177490000,31164020.26423476,62701179,15834,313501021.1752808,62701179,0.0558,43116451,0,0,19584728,408377,,43524828,sources/state-dese/dese-ch70-key-factors.xlsx
2025,202,New Braintree,134349700,524717.2770340071,46044000,658977.1475627559,1183694,114,1711097.2327594452,1183694,0.0359,1117261,0,0,66433,10785,,1128046,sources/state-dese/dese-ch70-key-factors.xlsx
2025,203,Newbury,2013812100,7865160.8568544295,852808000,12205303.259028291,20070464,636,9020966.612993145,7442297,0.0432,7155573,0,0,286724,68593,,7442297,sources/state-dese/dese-ch70-key-factors.xlsx
2025,204,Newburyport,5656251800,22091102.865988545,1630726000,23338788.288081456,45429891,2217,28196432.777629785,23262057,0.0431,23226567,0,0,35490,0,,23226567,sources/state-dese/dese-ch70-key-factors.xlsx
2025,205,New Marlborough,606394600,2368339.6637292523,64968000,929815.5530114048,3298155.0000000005,107,1562618.7653067869,1289160,0.0506,1410904,121744,121744,0,0,,1289160,sources/state-dese/dese-ch70-key-factors.xlsx
2025,206,New Salem,134880400,526789.9832545788,30469000,436069.2969570326,962859,86,1401358.2881666042,962859,0.026699999999999998,888741,0,0,74118,8656,,897397,sources/state-dese/dese-ch70-key-factors.xlsx
2025,207,Newton,36300210300,141774395.50946385,20914273000,299322994.63315004,441097390,11757,159609730.3702,131678028,0.0432,134917888,3239860,3239860,0,0,,131678028,sources/state-dese/dese-ch70-key-factors.xlsx
2025,208,Norfolk,2184884400,8533302.21803309,856429000,12257126.650812775,20790429,1772,22961642.45444719,18943355,0.047400000000000005,17719223,0,0,1224132,169173,,17888396,sources/state-dese/dese-ch70-key-factors.xlsx
2025,209,North Adams,884487200,3454460.3758358466,255310000,3653971.3218714097,7108432,1443,25748604.746618014,7108432,0.0407,6683795,0,0,424637,0,,6683795,sources/state-dese/dese-ch70-key-factors.xlsx
2025,21,Barre,583632100,2279438.2592714336,181866000,2602848.100048826,4882286,771,11329708.36224895,4882286,0.0307,4296333,0,0,585953,41684,,4338017,sources/state-dese/dese-ch70-key-factors.xlsx
2025,210,Northampton,4233284000,16533548.295170214,1345315000,19254014.448644534,35787563,2719,39772534.699999996,32812341,0.0385,32138971,0,0,673370,0,,32138971,sources/state-dese/dese-ch70-key-factors.xlsx
2025,211,North Andover,6388823400,24952240.443403646,2541360000,36371691.50660423,61323932,4499,59954111.41666445,49462142,0.0409,48289699,0,0,1172443,0,,48289699,sources/state-dese/dese-ch70-key-factors.xlsx
2025,212,North Attleborough,4784669200,18687042.8004862,1705460000,24408373.8615754,43095417,4228,57861865.17359353,43095417,0.0506,37169613,0,0,5925804,707588,,37877201,sources/state-dese/dese-ch70-key-factors.xlsx
2025,213,Northborough,3635129100,14197389.670532057,1196132000,17118922.193304975,31316312,2488,32727820.87910177,27000452,0.037,25933251,0,0,1067201,250080,,26183331,sources/state-dese/dese-ch70-key-factors.xlsx
2025,214,Northbridge,2148275600,8390322.592090625,735000000,10519246.882517278,18909569,2076,30834490.381760716,18909569,0.0431,16567088,0,0,2342481,317651,,16884739,sources/state-dese/dese-ch70-key-factors.xlsx
