video_id,channel_rank,title,url,title_stem,kind,category,board_count,meeting_date,date_source,date_flag,note,classification_source,classified_by,classified_at
s7bBsYh7lI0,4491,THMS Podcast - for the week of 12.02.13,https://www.youtube.com/watch?v=s7bBsYh7lI0,THMS Podcast - for the week of,not_a_meeting,school_programming,0,2013-12-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
JHn6Ae7vsVI,4492,ClockWinders,https://www.youtube.com/watch?v=JHn6Ae7vsVI,ClockWinders,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
nfqpzVeeSLA,4493,Red Cross Roll Call - 11.24.13,https://www.youtube.com/watch?v=nfqpzVeeSLA,Red Cross Roll Call,not_a_meeting,nonprofit,0,2013-11-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
CMOb9Aurt_0,4494,Planning Board - 11.25.13,https://www.youtube.com/watch?v=CMOb9Aurt_0,Planning Board,meeting,regular,1,2013-11-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
FtMyylTmxFo,4495,THMS Podcast 11.25.13,https://www.youtube.com/watch?v=FtMyylTmxFo,THMS Podcast,not_a_meeting,school_programming,0,2013-11-25,title (mm.dd.yy),,student-produced middle school podcast,model,claude-opus-5 (1M context),2026-09-08
kWzvJq0juuo,4496,Red Cross Roll Call,https://www.youtube.com/watch?v=kWzvJq0juuo,Red Cross Roll Call,not_a_meeting,nonprofit,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
Dmx1hmWuGkI,4497,LaTabella with Mario and Phyllis - Making Pumpkin Ravioli,https://www.youtube.com/watch?v=Dmx1hmWuGkI,LaTabella with Mario and Phyllis - Making Pumpkin Ravioli,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
oz_jCg6Fqs0,4498,School Committee Meeting - 11.20.13,https://www.youtube.com/watch?v=oz_jCg6Fqs0,School Committee Meeting,meeting,regular,1,2013-11-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
MKFc0wlYPKk,4499,Selectmen Meeting - 11.19.13,https://www.youtube.com/watch?v=MKFc0wlYPKk,Selectmen Meeting,meeting,regular,1,2013-11-19,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
lOxpd0IL6t0,4500,THMS Podcast - 11.18.13,https://www.youtube.com/watch?v=lOxpd0IL6t0,THMS Podcast,not_a_meeting,school_programming,0,2013-11-18,title (mm.dd.yy),,student-produced middle school podcast,model,claude-opus-5 (1M context),2026-09-08
oPNSZLH9ENA,4501,Zoning Board of Appeals - 11.13.13,https://www.youtube.com/watch?v=oPNSZLH9ENA,Zoning Board of Appeals,meeting,regular,1,2013-11-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
xWjB1-qEoYM,4502,Selectmen Meeting - 11.12.13,https://www.youtube.com/watch?v=xWjB1-qEoYM,Selectmen Meeting,meeting,regular,1,2013-11-12,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
YqMPqcnC_3I,4503,The LIfe and Times of a British Revolutionary Soldier with Eric and Joan Niehaus,https://www.youtube.com/watch?v=YqMPqcnC_3I,The LIfe and Times of a British Revolutionary Soldier with Eric and Joan Niehaus,not_a_meeting,community_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
8VA9I3au1eg,4504,School Committee Meeting - 11.06.13,https://www.youtube.com/watch?v=8VA9I3au1eg,School Committee Meeting,meeting,regular,1,2013-11-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
LCGLYlS2gxc,4505,Ch9 - THMS Podcast  -  11.11.13,https://www.youtube.com/watch?v=LCGLYlS2gxc,Ch9 - THMS Podcast,not_a_meeting,school_programming,0,2013-11-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
VoPyAF2af28,4506,Selectmen Meeting - 11.05.13,https://www.youtube.com/watch?v=VoPyAF2af28,Selectmen Meeting,meeting,regular,1,2013-11-05,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
jpGLjqjucnM,4507,Lunenburg Safety Center Open House,https://www.youtube.com/watch?v=jpGLjqjucnM,Lunenburg Safety Center Open House,not_a_meeting,community_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
-JmRkfBzZIw,4508,LHS Boys Soccer vs. Tyngsboro  -  10.23.13,https://www.youtube.com/watch?v=-JmRkfBzZIw,LHS Boys Soccer vs. Tyngsboro,not_a_meeting,school_sports,0,2013-10-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
QkBh_YWn9S8,4509,LHS Girls Soccer vs. Lemnster -10.21.13,https://www.youtube.com/watch?v=QkBh_YWn9S8,LHS Girls Soccer vs. Lemnster,not_a_meeting,school_sports,0,2013-10-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
tNJSY5jbaY4,4510,Homecoming Football Game vs Littleton - 10.26.13,https://www.youtube.com/watch?v=tNJSY5jbaY4,Homecoming Football Game vs Littleton,not_a_meeting,school_sports,0,2013-10-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
kwG6Q2sxRXU,4511,"THMS Podcast - Week of November 4, 2013",https://www.youtube.com/watch?v=kwG6Q2sxRXU,THMS Podcast - Week of,not_a_meeting,school_programming,0,2013-11-04,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
ayXN6JKmFXw,4512,Sewer Comm Mtg  -  10.29.13,https://www.youtube.com/watch?v=ayXN6JKmFXw,Sewer Comm Mtg,meeting,regular,1,2013-10-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
LcKec8x24J0,4513,LHS Homecoming Parade 2013,https://www.youtube.com/watch?v=LcKec8x24J0,LHS Homecoming Parade 2013,not_a_meeting,school_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
M9vkSVqZDHs,4514,ZBA Meeting  - 10.23.13,https://www.youtube.com/watch?v=M9vkSVqZDHs,ZBA Meeting,meeting,regular,1,2013-10-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
GAGPsRk9s88,4515,THMS Podcast for the week of 10.28.13,https://www.youtube.com/watch?v=GAGPsRk9s88,THMS Podcast for the week of,not_a_meeting,school_programming,0,2013-10-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5fVoo04rcsU,4516,Don't Miss the LHS Homecoming This Saturday - 10/26/13,https://www.youtube.com/watch?v=5fVoo04rcsU,Don't Miss the LHS Homecoming This Saturday,not_a_meeting,psa,0,2013-10-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
xlIt-8B5fn4,4517,Selectmen Meeting - 10.22.13,https://www.youtube.com/watch?v=xlIt-8B5fn4,Selectmen Meeting,meeting,regular,1,2013-10-22,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
LQKFzA9QqFw,4518,Eagle House Announcements - 10.21.13,https://www.youtube.com/watch?v=LQKFzA9QqFw,Eagle House Announcements,not_a_meeting,senior_center,0,2013-10-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
rv7V6nC0bEI,4519,LHS Building Tour - August 2013,https://www.youtube.com/watch?v=rv7V6nC0bEI,LHS Building Tour - August 2013,not_a_meeting,school_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
xJQlqb79lpA,4520,LaTabella with Mario & Phyllis - Phyllis' Bountiful Garden    Episode 4,https://www.youtube.com/watch?v=xJQlqb79lpA,LaTabella with Mario & Phyllis - Phyllis' Bountiful Garden Episode 4,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
7pwhIvNov3A,4521,School Committee Mtg  -  10.16.13,https://www.youtube.com/watch?v=7pwhIvNov3A,School Committee Mtg,meeting,regular,1,2013-10-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
xMT-UC3a9tg,4522,THMS Podcast for the week of 10.21.13,https://www.youtube.com/watch?v=xMT-UC3a9tg,THMS Podcast for the week of,not_a_meeting,school_programming,0,2013-10-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
hSqD5TRbSTg,4523,Selectmen Meeting - 10.15.13,https://www.youtube.com/watch?v=hSqD5TRbSTg,Selectmen Meeting,meeting,regular,1,2013-10-15,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
8HqpZ1U9D1c,4524,Finance Committee - 10.10.13,https://www.youtube.com/watch?v=8HqpZ1U9D1c,Finance Committee,meeting,regular,1,2013-10-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
obqo2o6rTdc,4525,"THMS Podcast for the week of October 14, 2013",https://www.youtube.com/watch?v=obqo2o6rTdc,THMS Podcast for the week of,not_a_meeting,school_programming,0,2013-10-14,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
Jji_ylNJxX8,4526,Selectmen Meeting - 10.08.13,https://www.youtube.com/watch?v=Jji_ylNJxX8,Selectmen Meeting,meeting,regular,1,2013-10-08,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
Szc90nSCgLg,4527,LHS Football vs W. Boylston - 09.27.13,https://www.youtube.com/watch?v=Szc90nSCgLg,LHS Football vs W. Boylston,not_a_meeting,school_sports,0,2013-09-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Re89HvEr-ds,4528,LHS Boys Soccer vs Gardner - 09.23.13,https://www.youtube.com/watch?v=Re89HvEr-ds,LHS Boys Soccer vs Gardner,not_a_meeting,school_sports,0,2013-09-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
7kZQuhRJwWk,4529,THMS Podcast - 10.07.13,https://www.youtube.com/watch?v=7kZQuhRJwWk,THMS Podcast,not_a_meeting,school_programming,0,2013-10-07,title (mm.dd.yy),,student-produced middle school podcast,model,claude-opus-5 (1M context),2026-09-08
egFf_C-Cg88,4530,LHS Alumni Athletic Hall of Fame - Part 2  9/26/13,https://www.youtube.com/watch?v=egFf_C-Cg88,LHS Alumni Athletic Hall of Fame - Part 2,not_a_meeting,school_event,0,2013-09-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
EYX1hAkSXMs,4531,School Committee - 10.02.13,https://www.youtube.com/watch?v=EYX1hAkSXMs,School Committee,meeting,regular,1,2013-10-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
JDAQGsIZYxs,4532,LHS Varsity Football vs. West Boylston - 09.27.13,https://www.youtube.com/watch?v=JDAQGsIZYxs,LHS Varsity Football vs. West Boylston,not_a_meeting,school_sports,0,2013-09-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vJSZWFeXLbE,4533,LHS Boys Varsity Soccer vs. Ayer/Shirley - 09.27.13,https://www.youtube.com/watch?v=vJSZWFeXLbE,LHS Boys Varsity Soccer vs. Ayer/Shirley,not_a_meeting,school_sports,0,2013-09-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
wL4wrJMOzZg,4534,Selectmen Meeting - 10.01.13,https://www.youtube.com/watch?v=wL4wrJMOzZg,Selectmen Meeting,meeting,regular,1,2013-10-01,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
RZ7zBkEHFM8,4535,School Building Committee  -  09.30.13,https://www.youtube.com/watch?v=RZ7zBkEHFM8,School Building Committee,meeting,regular,1,2013-09-30,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
eHIde1STbsE,4536,LHS Field Hockey vs Oakmont - 09.20.13,https://www.youtube.com/watch?v=eHIde1STbsE,LHS Field Hockey vs Oakmont,not_a_meeting,school_sports,0,2013-09-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Cfo9W5l7MQ8,4537,"THMS Podcast - Week of September 30, 2013",https://www.youtube.com/watch?v=Cfo9W5l7MQ8,THMS Podcast - Week of,not_a_meeting,school_programming,0,2013-09-30,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
Wi2bRgmXy3Y,4538,LHS Girls Soccer vsOakmont - 9.16.13,https://www.youtube.com/watch?v=Wi2bRgmXy3Y,LHS Girls Soccer vsOakmont,not_a_meeting,school_sports,0,2013-09-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
jAzjpPL529I,4539,Zoning Board of Appeals - 09.25.13,https://www.youtube.com/watch?v=jAzjpPL529I,Zoning Board of Appeals,meeting,regular,1,2013-09-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
dEVexiwyeG0,4540,LaTabella with Mario and Phyllis - Gnocchi: Episode 3,https://www.youtube.com/watch?v=dEVexiwyeG0,LaTabella with Mario and Phyllis - Gnocchi: Episode 3,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
ZeK2k5QtF90,4541,Sewer Commission Meeting - 09.24.13,https://www.youtube.com/watch?v=ZeK2k5QtF90,Sewer Commission Meeting,meeting,regular,1,2013-09-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
s3x3biPQ_L4,4542,LHS Girls Varsity Field Hockey - 09.23.13,https://www.youtube.com/watch?v=s3x3biPQ_L4,LHS Girls Varsity Field Hockey,not_a_meeting,school_sports,0,2013-09-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
A6QlZcXaMLw,4543,LHS Girls Soccer - LHS vs Fitchburg 09.20.13,https://www.youtube.com/watch?v=A6QlZcXaMLw,LHS Girls Soccer - LHS vs Fitchburg,not_a_meeting,school_sports,0,2013-09-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
mwIgT_TtYoQ,4544,Selectmen Meeting - 09.17.13,https://www.youtube.com/watch?v=mwIgT_TtYoQ,Selectmen Meeting,meeting,regular,1,2013-09-17,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
sBsh5IGD90I,4545,"THMS Podcast - Week of September 23, 2013",https://www.youtube.com/watch?v=sBsh5IGD90I,THMS Podcast - Week of,not_a_meeting,school_programming,0,2013-09-23,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
GZgou3tXBp0,4546,LHS FRESHMAN FOOTBALL - 09.12.13,https://www.youtube.com/watch?v=GZgou3tXBp0,LHS FRESHMAN FOOTBALL,not_a_meeting,school_sports,0,2013-09-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
PBi9zqAUHOQ,4547,Varsity Football - LHS vs Murdock 09.13.13,https://www.youtube.com/watch?v=PBi9zqAUHOQ,Varsity Football - LHS vs Murdock,not_a_meeting,school_sports,0,2013-09-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
bco0B2RbJyE,4548,Zoning Board - 09.11.13,https://www.youtube.com/watch?v=bco0B2RbJyE,Zoning Board,meeting,regular,1,2013-09-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
TYjk3juHLNo,4549,Selectmen Meeting - 09.10.13,https://www.youtube.com/watch?v=TYjk3juHLNo,Selectmen Meeting,meeting,regular,1,2013-09-10,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
7PX0YramRPw,4550,Planning Board - 09.09.13,https://www.youtube.com/watch?v=7PX0YramRPw,Planning Board,meeting,regular,1,2013-09-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
abmJ6JiddBE,4551,LHS - Girls Varsity Field Hockey - 09.04.13,https://www.youtube.com/watch?v=abmJ6JiddBE,LHS - Girls Varsity Field Hockey,not_a_meeting,school_sports,0,2013-09-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
tpzfm-Nw_ZA,4552,THMS Podcast - Week of September 9th,https://www.youtube.com/watch?v=tpzfm-Nw_ZA,THMS Podcast - Week of September 9th,not_a_meeting,school_programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
1nHDB9PNHZk,4553,School Committee Meeting - 09.04.13,https://www.youtube.com/watch?v=1nHDB9PNHZk,School Committee Meeting,meeting,regular,1,2013-09-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
--uah10MKvU,4554,Eagle House Announcements - September/October 2013,https://www.youtube.com/watch?v=--uah10MKvU,Eagle House Announcements - September/October 2013,not_a_meeting,senior_center,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
3hAkMX9UYgA,4555,Selectmen Meeting - 09.03.13,https://www.youtube.com/watch?v=3hAkMX9UYgA,Selectmen Meeting,meeting,regular,1,2013-09-03,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
qkGEEQ5srJs,4556,"THMS Podcast - Week of September 2, 2013",https://www.youtube.com/watch?v=qkGEEQ5srJs,THMS Podcast - Week of,not_a_meeting,school_programming,0,2013-09-02,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
jJ473CCZTmM,4557,Lunenburg Public Access Volunteer PSA,https://www.youtube.com/watch?v=jJ473CCZTmM,Lunenburg Public Access Volunteer PSA,not_a_meeting,psa,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
VXgT8Rr5too,4558,Eagle House Volunteer Appreciation BBQ - August 2013,https://www.youtube.com/watch?v=VXgT8Rr5too,Eagle House Volunteer Appreciation BBQ - August 2013,not_a_meeting,senior_center,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
cGKomTOpMXc,4559,School Building Committee 07.24.13,https://www.youtube.com/watch?v=cGKomTOpMXc,School Building Committee,meeting,regular,1,2013-07-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
djB39Y-URAA,4560,SchoolBuildingCommittee082813,https://www.youtube.com/watch?v=djB39Y-URAA,SchoolBuildingCommittee,meeting,regular,1,2013-08-28,title (mmddyy),,,model,claude-opus-5 (1M context),2026-09-08
1Fo2v9AJ_oU,4561,Zoning Board of Appeals - 08.28.13,https://www.youtube.com/watch?v=1Fo2v9AJ_oU,Zoning Board of Appeals,meeting,regular,1,2013-08-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
pPqhGIQgfrg,4562,Sewer Commission - 08.27.13,https://www.youtube.com/watch?v=pPqhGIQgfrg,Sewer Commission,meeting,regular,1,2013-08-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
sH8yi54qJrU,4563,Planning Board - 08.26.13,https://www.youtube.com/watch?v=sH8yi54qJrU,Planning Board,meeting,regular,1,2013-08-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Ij5MGy8NiTc,4564,LaTabella with Mario and Phyllis Episode2 - Braciole,https://www.youtube.com/watch?v=Ij5MGy8NiTc,LaTabella with Mario and Phyllis Episode2 - Braciole,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
Dq6U4bz6vOY,4565,Selectmen Meeting  - 08.20.13,https://www.youtube.com/watch?v=Dq6U4bz6vOY,Selectmen Meeting,meeting,regular,1,2013-08-20,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
SoJ3-kowuqk,4566,Zoning Board of Appeals - 07.10.13,https://www.youtube.com/watch?v=SoJ3-kowuqk,Zoning Board of Appeals,meeting,regular,1,2013-07-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
eYAa-WLhmZU,4567,Zoning Board of Appeals - 08.14.13,https://www.youtube.com/watch?v=eYAa-WLhmZU,Zoning Board of Appeals,meeting,regular,1,2013-08-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ibqQAsqd2hE,4568,Band Concert - 07.15.13,https://www.youtube.com/watch?v=ibqQAsqd2hE,Band Concert,not_a_meeting,school_event,0,2013-07-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
YTwqOKCwCYU,4569,Band Concert - 07.08.13,https://www.youtube.com/watch?v=YTwqOKCwCYU,Band Concert,not_a_meeting,school_event,0,2013-07-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
sqO_Pf33uZo,4570,Selectmen Meeting - 08.13.13,https://www.youtube.com/watch?v=sqO_Pf33uZo,Selectmen Meeting,meeting,regular,1,2013-08-13,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
z2swllG1iE8,4571,Planning Board - 08.12.13,https://www.youtube.com/watch?v=z2swllG1iE8,Planning Board,meeting,regular,1,2013-08-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
1zAJEBmzcIo,4572,Cardboard Boat Race - August 3,https://www.youtube.com/watch?v=1zAJEBmzcIo,Cardboard Boat Race - August 3,not_a_meeting,community_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
o0BaN8mclOA,4573,Zoning Board of Appeals - 07.24.13,https://www.youtube.com/watch?v=o0BaN8mclOA,Zoning Board of Appeals,meeting,regular,1,2013-07-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
pZDpTNSJV38,4574,Selectmen Meeting - 08.06.13,https://www.youtube.com/watch?v=pZDpTNSJV38,Selectmen Meeting,meeting,regular,1,2013-08-06,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
0YJSBY-9lsw,4575,Planning Board - 06.10.13,https://www.youtube.com/watch?v=0YJSBY-9lsw,Planning Board,meeting,regular,1,2013-06-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
4UYDwuHQaeg,4576,Selectmen Mtg - 07.09.13,https://www.youtube.com/watch?v=4UYDwuHQaeg,Selectmen Mtg,meeting,regular,1,2013-07-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
rEas6xA-KrA,4577,Selectmen Mtg - 07.16.13,https://www.youtube.com/watch?v=rEas6xA-KrA,Selectmen Mtg,meeting,regular,1,2013-07-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
0JpBvd3Btq4,4578,Selectmen Meeting - 07.23.12,https://www.youtube.com/watch?v=0JpBvd3Btq4,Selectmen Meeting,meeting,regular,1,2012-07-23,title (mm.dd.yy),,title uses the pre-2020 name,model,claude-opus-5 (1M context),2026-09-08
CDW6Nwubqqw,4579,Planning Board - 07.08.13,https://www.youtube.com/watch?v=CDW6Nwubqqw,Planning Board,meeting,regular,1,2013-07-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
g19CDRLzoDU,4580,Planning Board - 07.22.13,https://www.youtube.com/watch?v=g19CDRLzoDU,Planning Board,meeting,regular,1,2013-07-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
z2b-elH7y1g,4581,Sewer Committee Meeting - 07.30.13,https://www.youtube.com/watch?v=z2b-elH7y1g,Sewer Committee Meeting,meeting,regular,1,2013-07-30,title (mm.dd.yy),,the town has no Sewer Committee; the body is the Sewer Commission,model,claude-opus-5 (1M context),2026-09-08
